Farmer,Record_ID_system_date,Record_ID_system_time,AIR_HUMIDITY,AIR_TEMPERATURE,CARBON_DIOXIDE,EVENT,LIGHT_INTENSITY,SHIELD_BATTERY_LEVEL,SHIELD_FW_VERSION,SHIELD_ID,SOIL_MOISTURE,SOIL_NITROGEN,SOIL_PHOSPHOROUS,SOIL_POTASSIUM,SOIL_TEMPERATURE,SPEAR_BATTERY_LEVEL,SPEAR_DATA,SPEAR_FW_VERSION,SPEAR_ID,STORE_TIMESTAMP_DATE,Store_timestamp_time,VALVE_POSITION,WATER_DISPENSED
TrayOne,25/07/2023,13:15:01,352,317,1415,95,24,97.90736389,0.82.69,0102030405060708090a6407,691,137,54,50,32,4203,010c0102030405060708090000021f030000030e026b100c0218000402b3020a0220000804870500003e,0.0.3,1.02E+22,25/07/2023,16:07:48,0,0
TrayOne2,25/07/2023,13:15:01,386,306,556,95,32,98.828125,0.82.69,0102030405060708090a640a,761,97,97,89,32,3953,010c0102030405060708090a0b0c1f030000030e02710f0402f90205028201090232010b0261001d0261001c0259003e,0.0.3,0102030405060708090a0b0c,25/07/2023,16:04:11,0,0
TrayOne3,25/07/2023,13:15:01,369,319,397,95,24,96.6796875,0.82.69,0102030405060708090a640b,785,240,237,217,34,4196,010c0102030405060708090000021f030000030e0264100c021800040211030a02220008048d0100003e,0.0.3,1.02E+22,25/07/2023,16:08:22,0,0
TrayOne,25/07/2023,14:15:00,347,318,1378,95,16,98.2142868,0.82.69,0102030405060708090a6407,686,134,55,51,32,4198,010c0102030405060708090000021f030000030e0266100c0210000402ae020a0220000804620500003e,0.0.3,1.02E+22,25/07/2023,17:07:48,0,0
TrayOne2,25/07/2023,14:15:01,368,313,608,95,20,98.98158264,0.82.69,0102030405060708090a640a,742,67,66,61,32,3947,010c0102030405060708090a0b0c1f030000030e026b0f0402e60205027001090239010b0243001d0242001c023d003e,0.0.3,0102030405060708090a0b0c,25/07/2023,17:04:11,0,0
TrayOne3,25/07/2023,14:15:01,370,314,403,95,20,96.6796875,0.82.69,0102030405060708090a640b,815,243,240,223,34,4201,010c0102030405060708090000021f030000030e0269100c02140004022f030a0222000804930100003e,0.0.3,1.02E+22,25/07/2023,17:08:23,0,0
TrayOne,25/07/2023,15:15:01,366,305,1341,95,4,98.52120972,0.82.69,0102030405060708090a6407,708,136,52,48,32,4204,010c0102030405060708090000021f030000030e026c100c0204000402c4020a02200008043d0500003e,0.0.3,1.02E+22,25/07/2023,18:07:50,0,0
TrayOne2,25/07/2023,15:15:02,371,309,588,95,4,99.13504791,0.82.69,0102030405060708090a640a,719,60,60,55,32,3955,010c0102030405060708090a0b0c1f030000030e02730f0402cf0205027301090235010b023c001d023c001c0237003e,0.0.3,0102030405060708090a0b0c,25/07/2023,18:04:13,0,0
TrayOne3,25/07/2023,15:15:02,376,311,406,95,0,96.83315277,0.82.69,0102030405060708090a640b,779,237,237,214,34,4206,010c0102030405060708090000021f030000030e026e100c02000004020b030a0222000804960100003e,0.0.3,1.02E+22,25/07/2023,18:08:23,0,0
TrayOne,25/07/2023,16:15:00,370,304,1379,95,0,96.98661041,0.82.69,0102030405060708090a6407,693,128,48,44,32,4019,010c0102030405060708090000021f030000030e02b30f0c0200000402b5020a0220000804630500003e,0.0.3,1.02E+22,25/07/2023,19:07:50,0,0
TrayOne2,25/07/2023,16:15:01,367,312,608,95,0,97.75391388,0.82.69,0102030405060708090a640a,710,63,63,57,32,3942,010c0102030405060708090a0b0c1f030000030e02660f0402c60205026f01090238010b023f001d023f001c0239003e,0.0.3,0102030405060708090a0b0c,25/07/2023,19:04:14,0,0
TrayOne3,25/07/2023,16:15:01,376,310,408,95,0,94.99163055,0.82.69,0102030405060708090a640b,768,234,234,214,34,3889,010c0102030405060708090000021f030000030e02310f0c020000040200030a0222000804980100003e,0.0.3,1.02E+22,25/07/2023,19:08:24,0,0
TrayOne,25/07/2023,17:15:01,347,317,1459,95,0,96.52622223,0.82.69,0102030405060708090a6407,723,119,46,42,32,4014,010c0102030405060708090000021f030000030e02ae0f0c0200000402d3020a0220000804b30500003e,0.0.3,1.02E+22,25/07/2023,20:07:51,0,0
TrayOne2,25/07/2023,17:15:01,367,316,600,95,0,97.44698334,0.82.69,0102030405060708090a640a,721,58,58,53,32,3926,010c0102030405060708090a0b0c1f030000030e02560f0402d10205026f0109023c010b023a001d023a001c0235003e,0.0.3,0102030405060708090a0b0c,25/07/2023,20:04:17,0,0
TrayOne3,25/07/2023,17:15:01,377,313,403,95,0,94.68470764,0.82.69,0102030405060708090a640b,782,237,234,211,34,3914,010c0102030405060708090000021f030000030e024a0f0c02000004020e030a0222000804930100003e,0.0.3,1.02E+22,25/07/2023,20:08:25,0,0
TrayOne,25/07/2023,18:15:00,352,313,1388,95,0,96.21931458,0.82.69,0102030405060708090a6407,677,113,46,42,32,4003,010c0102030405060708090000021f030000030e02a30f0c0200000402a5020a02200008046c0500003e,0.0.3,1.02E+22,25/07/2023,21:07:51,0,0
TrayOne2,25/07/2023,18:15:01,358,317,600,95,0,97.44698334,0.82.69,0102030405060708090a640a,746,56,56,52,32,3897,010c0102030405060708090a0b0c1f030000030e02390f0402ea020502660109023d010b0238001d0238001c0234003e,0.0.3,0102030405060708090a0b0c,25/07/2023,21:04:18,0,0
TrayOne3,25/07/2023,18:15:01,363,318,407,95,0,94.07086945,0.82.69,0102030405060708090a640b,785,228,228,211,34,3908,010c0102030405060708090000021f030000030e02440f0c020000040211030a0222000804970100003e,0.0.3,1.02E+22,25/07/2023,21:08:27,0,0
TrayOne,25/07/2023,19:15:01,366,307,1446,95,0,96.0658493,0.82.69,0102030405060708090a6407,708,112,45,41,32,4006,010c0102030405060708090000021f030000030e02a60f0c0200000402c4020a0220000804a60500003e,0.0.3,1.02E+22,25/07/2023,22:07:52,0,0
TrayOne2,25/07/2023,19:15:01,374,305,628,95,0,96.37276459,0.82.69,0102030405060708090a640a,752,56,56,51,32,3906,010c0102030405060708090a0b0c1f030000030e02420f0402f00205027601090231010b0238001d0238001c0233003e,0.0.3,0102030405060708090a0b0c,25/07/2023,22:04:24,0,0
TrayOne3,25/07/2023,19:15:01,377,306,400,95,0,93.61048889,0.82.69,0102030405060708090a640b,784,225,225,209,34,3885,010c0102030405060708090000021f030000030e022d0f0c020000040210030a0222000804900100003e,0.0.3,1.02E+22,25/07/2023,22:08:28,0,0
TrayOne,25/07/2023,20:15:00,359,311,1435,95,0,95.75892639,0.82.69,0102030405060708090a6407,701,110,44,41,32,4000,010c0102030405060708090000021f030000030e02a00f0c0200000402bd020a02200008049b0500003e,0.0.3,1.02E+22,25/07/2023,23:07:53,0,0
TrayOne2,25/07/2023,20:15:01,363,316,610,95,0,96.98661041,0.82.69,0102030405060708090a640a,755,60,60,55,32,3897,010c0102030405060708090a0b0c1f030000030e02390f0402f30205026b0109023c010b023c001d023c001c0237003e,0.0.3,0102030405060708090a0b0c,25/07/2023,23:04:22,0,0
TrayOne3,25/07/2023,20:15:01,369,318,405,95,0,92.3828125,0.82.69,0102030405060708090a640b,787,225,228,206,34,3877,010c0102030405060708090000021f030000030e02250f0c020000040213030a0222000804950100003e,0.0.3,1.02E+22,25/07/2023,23:08:30,0,0
TrayOne,25/07/2023,21:15:01,375,305,1451,95,0,95.60546112,0.82.69,0102030405060708090a6407,704,109,47,43,32,3993,010c0102030405060708090000021f030000030e02990f0c0200000402c0020a0220000804ab0500003e,0.0.3,1.02E+22,25/07/2023,00:07:53,0,0
TrayOne2,25/07/2023,21:15:01,379,306,627,95,0,96.83315277,0.82.69,0102030405060708090a640a,709,68,68,63,32,3884,010c0102030405060708090a0b0c1f030000030e022c0f0402c50205027b01090232010b0244001d0244001c023f003e,0.0.3,0102030405060708090a0b0c,25/07/2023,00:04:23,0,0
TrayOne3,25/07/2023,21:15:02,384,307,402,95,0,92.3828125,0.82.69,0102030405060708090a640b,769,225,228,206,34,3877,010c0102030405060708090000021f030000030e02250f0c020000040201030a0222000804920100003e,0.0.3,1.02E+22,25/07/2023,00:08:31,0,0
TrayOne,25/07/2023,22:15:01,356,312,1457,95,0,95.45201111,0.82.69,0102030405060708090a6407,703,115,46,42,32,3968,010c0102030405060708090000021f030000030e02800f0c0200000402bf020a0220000804b10500003e,0.0.3,1.02E+22,25/07/2023,01:07:55,0,0
TrayOne2,25/07/2023,22:15:01,361,316,606,95,0,96.52622223,0.82.69,0102030405060708090a640a,712,85,85,78,32,3884,010c0102030405060708090a0b0c1f030000030e022c0f0402c8020502690109023c010b0255001d0255001c024e003e,0.0.3,0102030405060708090a0b0c,25/07/2023,01:04:23,0,0
TrayOne3,25/07/2023,22:15:01,366,317,398,95,0,91.92243195,0.82.69,0102030405060708090a640b,788,222,222,203,34,3876,010c0102030405060708090000021f030000030e02240f0c020000040214030a02220008048e0100003e,0.0.3,1.02E+22,25/07/2023,01:08:32,0,0
TrayOne,25/07/2023,23:15:00,369,313,1453,95,0,95.29855347,0.82.69,0102030405060708090a6407,691,113,49,45,32,3985,010c0102030405060708090000021f030000030e02910f0c0200000402b3020a0220000804ad0500003e,0.0.3,1.02E+22,25/07/2023,02:07:56,0,0
TrayOne2,25/07/2023,23:15:01,375,316,600,95,0,96.37276459,0.82.69,0102030405060708090a640a,735,69,69,64,32,3877,010c0102030405060708090a0b0c1f030000030e02250f0402df020502770109023c010b0245001d0245001c0240003e,0.0.3,0102030405060708090a0b0c,25/07/2023,02:04:26,0,0
TrayOne3,25/07/2023,23:15:01,380,316,401,95,0,91.00167847,0.82.69,0102030405060708090a640b,770,228,225,203,34,3866,010c0102030405060708090000021f030000030e021a0f0c020000040202030a0222000804910100003e,0.0.3,1.02E+22,25/07/2023,02:08:33,0,0
TrayOne,26/07/2023,00:15:00,381,310,1417,95,0,93.9174118,0.82.69,0102030405060708090a6407,696,120,44,40,32,3982,010c0102030405060708090000021f030000030e028e0f0c0200000402b8020a0220000804890500003e,0.0.3,1.02E+22,26/07/2023,03:07:57,0,0
TrayOne2,26/07/2023,00:15:00,384,314,614,95,0,96.0658493,0.82.69,0102030405060708090a640a,729,60,60,55,32,3861,010c0102030405060708090a0b0c1f030000030e02150f0402d9020502800109023a010b023c001d023c001c0237003e,0.0.3,0102030405060708090a0b0c,26/07/2023,03:04:27,0,0
TrayOne3,26/07/2023,00:15:01,389,315,403,95,0,90.38783264,0.82.69,0102030405060708090a640b,773,225,222,203,34,3861,010c0102030405060708090000021f030000030e02150f0c020000040205030a0222000804930100003e,0.0.3,1.02E+22,26/07/2023,03:08:34,0,0
TrayOne,26/07/2023,01:15:01,398,305,1443,95,0,94.83817291,0.82.69,0102030405060708090a6407,689,108,44,40,32,3979,010c0102030405060708090000021f030000030e028b0f0c0200000402b1020a0220000804a30500003e,0.0.3,1.02E+22,26/07/2023,04:07:57,0,0
TrayOne2,26/07/2023,01:15:01,407,303,614,95,0,95.91239166,0.82.69,0102030405060708090a640a,691,84,86,77,32,3856,010c0102030405060708090a0b0c1f030000030e02100f0402b3020502970109022f010b0254001d0256001c024d003e,0.0.3,0102030405060708090a0b0c,26/07/2023,04:04:27,0,0
TrayOne3,26/07/2023,01:15:01,405,305,426,95,0,89.92745972,0.82.69,0102030405060708090a640b,769,225,225,206,34,3855,010c0102030405060708090000021f030000030e020f0f0c020000040201030a0222000804aa0100003e,0.0.3,1.02E+22,26/07/2023,04:08:36,0,0
TrayOne,26/07/2023,02:15:00,373,317,1456,95,0,94.53125,0.82.69,0102030405060708090a6407,680,108,39,35,32,3974,010c0102030405060708090000021f030000030e02860f0c0200000402a8020a0220000804b00500003e,0.0.3,1.02E+22,26/07/2023,05:07:58,0,0
TrayOne2,26/07/2023,02:15:01,385,319,598,95,0,95.60546112,0.82.69,0102030405060708090a640a,708,82,83,76,32,3839,010c0102030405060708090a0b0c1f030000030e02ff0e0402c4020502810109023f010b0252001d0253001c024c003e,0.0.3,0102030405060708090a0b0c,26/07/2023,05:04:30,0,0
TrayOne3,26/07/2023,02:15:01,391,316,405,95,0,89.16015625,0.82.69,0102030405060708090a640b,770,225,225,209,33,3853,010c0102030405060708090000021f030000030e020d0f0c020000040202030a0221000804950100003e,0.0.3,1.02E+22,26/07/2023,05:08:36,0,0
TrayOne,26/07/2023,03:15:00,378,315,1485,95,0,94.22432709,0.82.69,0102030405060708090a6407,702,95,39,36,32,3968,010c0102030405060708090000021f030000030e02800f0c0200000402be020a0220000804cd0500003e,0.0.3,1.02E+22,26/07/2023,06:07:59,0,0
TrayOne2,26/07/2023,03:15:01,408,308,602,95,0,94.22432709,0.82.69,0102030405060708090a640a,731,61,61,55,32,3835,010c0102030405060708090a0b0c1f030000030e02fb0e0402db0205029801090234010b023d001d023d001c0237003e,0.0.3,0102030405060708090a0b0c,26/07/2023,06:04:37,0,0
TrayOne3,26/07/2023,03:15:01,404,305,403,95,0,88.6997757,0.82.69,0102030405060708090a640b,772,222,222,203,33,3843,010c0102030405060708090000021f030000030e02030f0c020000040204030a0221000804930100003e,0.0.3,1.02E+22,26/07/2023,06:08:38,0,0
TrayOne,26/07/2023,04:15:01,391,306,1468,95,0,95.91239166,0.82.69,0102030405060708090a6407,701,97,40,37,32,4198,010c0102030405060708090000021f030000030e0266100c0200000402bd020a0220000804bc0500003e,0.0.3,1.02E+22,26/07/2023,07:07:59,0,0
TrayOne2,26/07/2023,04:15:01,391,312,599,95,0,96.6796875,0.82.69,0102030405060708090a640a,730,82,82,75,32,3905,010c0102030405060708090a0b0c1f030000030e02410f0402da0205028701090238010b0252001d0252001c024b003e,0.0.3,0102030405060708090a0b0c,26/07/2023,07:04:34,0,0
TrayOne3,26/07/2023,04:15:02,394,313,407,95,0,94.22432709,0.82.69,0102030405060708090a640b,780,228,222,203,33,4190,010c0102030405060708090000021f030000030e025e100c02000004020c030a0221000804970100003e,0.0.3,1.02E+22,26/07/2023,07:08:39,0,0
TrayOne,26/07/2023,05:15:01,406,304,1486,95,0,96.21931458,0.82.69,0102030405060708090a6407,703,100,39,36,32,4203,010c0102030405060708090000021f030000030e026b100c0200000402bf020a0220000804ce0500003e,0.0.3,1.02E+22,26/07/2023,08:08:00,0,0
TrayOne2,26/07/2023,05:15:01,407,303,613,95,4,96.98661041,0.82.69,0102030405060708090a640a,731,91,91,81,32,3935,010c0102030405060708090a0b0c1f030000030e025f0f0402db020502970109022f010b025b001d025b001c0251003e,0.0.3,0102030405060708090a0b0c,26/07/2023,08:04:34,0,0
TrayOne3,26/07/2023,05:15:01,408,305,402,95,0,95.60546112,0.82.69,0102030405060708090a640b,801,225,225,206,33,4206,010c0102030405060708090000021f030000030e026e100c020000040221030a0221000804920100003e,0.0.3,1.02E+22,26/07/2023,08:08:41,0,0
TrayOne,26/07/2023,06:15:00,383,306,1474,95,16,96.52622223,0.82.69,0102030405060708090a6407,723,96,40,36,32,4204,010c0102030405060708090000021f030000030e026c100c0210000402d3020a0220000804c20500003e,0.0.3,1.02E+22,26/07/2023,09:08:01,0,0
TrayOne2,26/07/2023,06:15:01,395,312,635,95,16,97.2935257,0.82.69,0102030405060708090a640a,706,102,102,94,32,3943,010c0102030405060708090a0b0c1f030000030e02670f0402c20205028b01090238010b0266001d0266001c025e003e,0.0.3,0102030405060708090a0b0c,26/07/2023,09:04:36,0,0
TrayOne3,26/07/2023,06:15:01,401,313,404,95,20,96.21931458,0.82.69,0102030405060708090a640b,796,222,228,203,33,4201,010c0102030405060708090000021f030000030e0269100c02140004021c030a0221000804940100003e,0.0.3,1.02E+22,26/07/2023,09:08:41,0,0
TrayOne,26/07/2023,07:15:00,384,304,1463,95,20,96.83315277,0.82.69,0102030405060708090a6407,687,98,41,38,32,4208,010c0102030405060708090000021f030000030e0270100c0214000402af020a0220000804b70500003e,0.0.3,1.02E+22,26/07/2023,10:08:03,0,0
TrayOne2,26/07/2023,07:15:00,379,313,581,95,20,97.60044861,0.82.69,0102030405060708090a640a,719,84,83,76,32,3921,010c0102030405060708090a0b0c1f030000030e02510f0402cf0205027b01090239010b0254001d0253001c024c003e,0.0.3,0102030405060708090a0b0c,26/07/2023,10:04:37,0,0
TrayOne3,26/07/2023,07:15:01,389,310,401,95,20,96.37276459,0.82.69,0102030405060708090a640b,765,225,225,206,33,4195,010c0102030405060708090000021f030000030e0263100c0214000402fd020a0221000804910100003e,0.0.3,1.02E+22,26/07/2023,10:08:43,0,0
TrayOne,26/07/2023,08:15:01,373,314,1450,95,12,97.14006042,0.82.69,0102030405060708090a6407,709,102,44,40,32,4198,010c0102030405060708090000021f030000030e0266100c020c000402c5020a0220000804aa0500003e,0.0.3,1.0203E+22,26/07/2023,11:08:04,0,0
TrayOne2,26/07/2023,08:15:01,382,312,597,95,16,97.90736389,0.82.69,0102030405060708090a640a,731,84,84,77,32,3940,010c0102030405060708090a0b0c1f030000030e02640f0402db0205027e01090238010b0254001d0254001c024d003e,0.0.3,0102030405060708090a0b0c,26/07/2023,11:04:38,0,0
TrayOne3,26/07/2023,08:15:02,385,313,405,95,16,96.52622223,0.82.69,0102030405060708090a640b,787,228,222,203,33,4190,010c0102030405060708090000021f030000030e025e100c021000040213030a0221000804950100003e,0.0.3,1.0203E+22,26/07/2023,11:08:44,0,0
TrayOne,26/07/2023,09:15:01,379,310,1358,95,20,96.21931458,0.82.69,0102030405060708090a6407,720,108,43,39,32,4203,010c0102030405060708090000021f030000030e026b100c0214000402d0020a02200008044e0500003e,0.0.3,1.0203E+22,26/07/2023,12:09:08,0,0
TrayOne2,26/07/2023,09:15:02,391,305,601,95,16,97.44698334,0.82.69,0102030405060708090a640a,666,63,63,58,32,3950,010c0102030405060708090a0b0c1f030000030e026e0f04029a0205028701090231010b023f001d023f001c023a003e,0.0.3,0102030405060708090a0b0c,26/07/2023,12:04:45,0,0
TrayOne3,26/07/2023,09:15:02,383,316,419,95,20,96.52622223,0.82.69,0102030405060708090a640b,772,225,228,206,33,4209,010c0102030405060708090000021f030000030e0271100c021400040204030a0221000804a30100003e,0.0.3,1.0203E+22,26/07/2023,12:08:45,0,0
TrayOne,26/07/2023,10:15:00,368,317,1441,95,32,97.44698334,0.82.69,0102030405060708090a6407,697,106,43,40,32,4208,010c0102030405060708090000021f030000030e0270100c0220000402b9020a0220000804a10500003e,0.0.3,1.0203E+22,26/07/2023,13:08:05,0,0
TrayOne2,26/07/2023,10:15:01,391,310,605,95,32,98.36774445,0.82.69,0102030405060708090a640a,681,72,72,66,32,3950,010c0102030405060708090a0b0c1f030000030e026e0f0402a90205028701090236010b0248001d0248001c0242003e,0.0.3,0102030405060708090a0b0c,26/07/2023,13:04:43,0,0
TrayOne3,26/07/2023,10:15:01,401,308,407,95,28,96.52622223,0.82.69,0102030405060708090a640b,750,222,222,203,33,4206,010c0102030405060708090000021f030000030e026e100c021c000402ee020a0221000804970100003e,0.0.3,1.0203E+22,26/07/2023,13:08:45,0,0
TrayOne,26/07/2023,11:15:01,376,314,1444,95,28,97.44698334,0.82.69,0102030405060708090a6407,685,107,39,35,32,4200,010c0102030405060708090000021f030000030e0268100c021c000402ad020a0220000804a40500003e,0.0.3,1.0203E+22,26/07/2023,14:08:05,0,0
TrayOne2,26/07/2023,11:15:01,390,308,554,95,28,98.2142868,0.82.69,0102030405060708090a640a,719,56,56,52,32,3950,010c0102030405060708090a0b0c1f030000030e026e0f0402cf0205028601090234010b0238001d0238001c0234003e,0.0.3,0102030405060708090a0b0c,26/07/2023,14:04:43,0,0
TrayOne3,26/07/2023,11:15:01,391,310,402,95,24,96.52622223,0.82.69,0102030405060708090a640b,789,216,219,201,33,4200,010c0102030405060708090000021f030000030e0268100c021800040215030a0221000804920100003e,0.0.3,1.0203E+22,26/07/2023,14:08:46,0,0
TrayOne,26/07/2023,12:15:00,401,304,1500,95,32,97.75391388,0.82.69,0102030405060708090a6407,702,95,45,41,32,4209,010c0102030405060708090000021f030000030e0271100c0220000402be020a0220000804dc0500003e,0.0.3,1.0203E+22,26/07/2023,15:08:06,0,0
TrayOne2,26/07/2023,12:15:01,399,308,593,95,36,97.14006042,0.82.69,0102030405060708090a640a,708,53,53,49,32,3953,010c0102030405060708090a0b0c1f030000030e02710f0402c40205028f01090234010b0235001d0235001c0231003e,0.0.3,0102030405060708090a0b0c,26/07/2023,15:04:45,0,0
TrayOne3,26/07/2023,12:15:01,399,309,478,95,28,96.6796875,0.82.69,0102030405060708090a640b,760,222,219,203,33,4203,010c0102030405060708090000021f030000030e026b100c021c000402f8020a0221000804de0100003e,0.0.3,1.0203E+22,26/07/2023,15:08:48,0,0
TrayOne,26/07/2023,13:15:00,375,313,1727,95,28,97.90736389,0.82.69,0102030405060708090a6407,673,110,42,39,32,4200,010c0102030405060708090000021f030000030e0268100c021c000402a1020a0220000804bf0600003e,0.0.3,1.0203E+22,26/07/2023,16:08:08,0,0
TrayOne2,26/07/2023,13:15:01,385,317,643,95,32,98.98158264,0.82.69,0102030405060708090a640a,697,54,54,49,32,3948,010c0102030405060708090a0b0c1f030000030e026c0f0402b9020502810109023d010b0236001d0236001c0231003e,0.0.3,0102030405060708090a0b0c,26/07/2023,16:04:47,0,0
TrayOne3,26/07/2023,13:15:01,395,316,454,95,28,96.6796875,0.82.69,0102030405060708090a640b,769,222,216,198,33,4208,010c0102030405060708090000021f030000030e0270100c021c00040201030a0221000804c60100003e,0.0.3,1.0203E+22,26/07/2023,16:08:48,0,0
TrayOne,26/07/2023,14:15:01,384,313,1455,95,12,98.2142868,0.82.69,0102030405060708090a6407,691,104,33,30,32,4212,010c0102030405060708090000021f030000030e0274100c020c000402b3020a0220000804af0500003e,0.0.3,1.0203E+22,26/07/2023,17:08:08,0,0
TrayOne2,26/07/2023,14:15:02,400,304,611,95,12,98.98158264,0.82.69,0102030405060708090a640a,733,54,54,50,32,3950,010c0102030405060708090a0b0c1f030000030e026e0f0402dd0205029001090230010b0236001d0236001c0232003e,0.0.3,0102030405060708090a0b0c,26/07/2023,17:04:48,0,0
TrayOne3,26/07/2023,14:15:02,394,306,403,95,4,96.6796875,0.82.69,0102030405060708090a640b,761,219,219,201,33,4206,010c0102030405060708090000021f030000030e026e100c0204000402f9020a0221000804930100003e,0.0.3,1.0203E+22,26/07/2023,17:08:50,0,0
TrayOne,26/07/2023,15:15:01,367,310,1424,95,4,98.52120972,0.82.69,0102030405060708090a6407,682,81,41,37,32,4196,010c0102030405060708090000021f030000030e0264100c0204000402aa020a0220000804900500003e,0.0.3,1.0203E+22,26/07/2023,18:08:09,0,0
TrayOne2,26/07/2023,15:15:01,371,316,601,95,8,99.28850555,0.82.69,0102030405060708090a640a,714,54,54,49,32,3948,010c0102030405060708090a0b0c1f030000030e026c0f0402ca020502730109023c010b0236001d0236001c0231003e,0.0.3,0102030405060708090a0b0c,26/07/2023,18:04:50,0,0
TrayOne3,26/07/2023,15:15:01,387,307,403,95,0,96.6796875,0.82.69,0102030405060708090a640b,792,219,219,201,33,4209,010c0102030405060708090000021f030000030e0271100c020000040218030a0221000804930100003e,0.0.3,1.0203E+22,26/07/2023,18:08:52,0,0
TrayOne,26/07/2023,16:15:00,361,312,1468,95,0,97.14006042,0.82.69,0102030405060708090a6407,691,100,42,39,32,4045,010c0102030405060708090000021f030000030e02cd0f0c0200000402b3020a0220000804bc0500003e,0.0.3,1.0203E+22,26/07/2023,19:08:10,0,0
TrayOne2,26/07/2023,16:15:01,363,318,605,95,0,97.75391388,0.82.69,0102030405060708090a640a,746,54,54,49,32,3938,010c0102030405060708090a0b0c1f030000030e02620f0402ea0205026b0109023e010b0236001d0236001c0231003e,0.0.3,0102030405060708090a0b0c,26/07/2023,19:04:50,0,0
TrayOne3,26/07/2023,16:15:01,389,305,390,95,0,94.07086945,0.82.69,0102030405060708090a640b,764,216,216,198,33,3887,010c0102030405060708090000021f030000030e022f0f0c0200000402fc020a0221000804860100003e,0.0.3,1.0203E+22,26/07/2023,19:08:52,0,0
